# {"t_start": 1548189974.4402926, "env_id": "guidance-collision-avoidance-single-continuous-action-v0"} 
r,l,t 
-17.155125,35,798.14031
-13.749429,35,798.301879
-7.218233,32,798.331799
-20.861043,37,798.364712
-20.997946,34,798.52628
-12.209154,36,798.558195
-38.655872,50,798.737228
-20.914178,31,798.76436
-21.806088,36,798.79825
-15.915793,39,798.958815
-11.130427,35,798.992724
-18.581509,33,799.023642
-16.50182,42,799.192552
-13.377335,35,799.222456
-7.944388,48,799.394997
-9.889275,34,799.42392
-13.599931,36,799.45783
-28.871305,47,799.624385
-20.042627,37,799.6563
-26.283593,46,799.823852
-26.574329,39,799.858791
-23.696634,37,799.891672
-26.244763,42,800.071732
-25.181346,43,800.113617
-23.33434,39,800.278178
-21.835869,37,800.311101
-25.724945,37,800.344002
-29.834121,41,800.506372
-16.341603,33,800.536292
-23.063113,40,800.697861
-25.00786,36,800.729777
-7.800023,33,800.760694
-18.353151,39,800.921265
-27.465621,41,800.963153
-20.422105,40,801.002051
-19.052702,47,801.176584
-15.63691,36,801.209496
-2.045142,34,801.36858
-10.546874,43,801.405482
-7.402,36,801.4364
-12.970227,38,801.602961
-32.602905,52,801.653825
-6.978875,38,801.825157
-9.076726,36,801.857073
-24.285096,37,801.891704
-33.350052,47,802.531656
-17.127656,34,802.560577
-22.791985,45,802.72813
-17.797927,32,802.759049
-2.493964,35,802.790964
-15.95646,34,802.959514
-6.066712,32,802.989434
-27.89521,45,803.033317
-16.375363,43,803.206854
-30.155326,40,803.24291
-21.63981,34,803.400909
-21.247193,37,803.433821
-15.497051,37,803.468728
-8.823804,37,803.637891
-9.657969,34,803.670803
-10.591938,32,803.701754
-6.565658,35,803.859808
-20.405032,33,803.888731
-14.086778,35,803.920647
-17.495958,40,804.07925
-27.128284,43,804.11812
-20.305816,37,804.278692
-17.535476,34,804.309609
-23.11134,30,804.336563
-17.053539,49,804.506098
-5.951248,38,804.541023
-8.553586,54,804.716057
-10.27753,46,804.756956
-23.471877,41,804.924494
-25.310581,44,804.964377
-9.123166,39,805.001278
-14.49106,42,805.167271
-29.792125,41,805.205158
-23.281271,37,805.369745
-11.902825,38,805.405623
-13.199852,34,805.437538
-26.100776,33,805.59811
-25.897887,34,805.629027
-25.054687,37,805.662935
-11.985695,33,805.823509
-18.61922,39,805.858415
-20.258225,37,805.892323
-9.666263,36,806.047985
-19.720633,38,806.082919
-13.673441,31,806.110817
-28.047174,41,806.277377
-11.155213,37,806.311286
-13.034005,34,806.483252
-25.068021,39,806.52216
-22.039902,35,806.56104
-19.813669,34,806.732584
-30.28432,37,806.76453
-19.966264,39,806.798408
-10.71009,33,807.398686
-10.343315,30,807.425635
-27.91065,47,807.59916
-14.857794,38,807.632071
-13.580502,32,807.662
-5.331421,43,807.827038
-8.339379,35,807.857956
-29.388385,43,807.89785
-19.754823,37,808.061412
-19.792088,34,808.09233
-23.447368,40,808.258887
-18.200507,50,808.307783
-10.654332,36,808.342662
-16.187219,37,808.519193
-10.712794,34,808.552137
-10.350784,34,808.584027
-21.934318,39,808.737625
-19.724793,37,808.768543
-21.546782,31,808.921164
-4.37591,34,808.950058
-21.718303,41,808.985986
-26.365943,43,809.155107
-23.500483,41,809.191995
-20.991841,44,809.358551
-15.973284,36,809.389468
-21.771421,42,809.426393
-13.560216,39,809.596915
-21.164348,37,809.631822
-18.363522,39,809.665732
-27.728617,35,809.822314
-8.922326,51,809.868191
-9.832427,37,810.036252
1,1,810.03725
-18.730468,34,810.069164
-10.038164,34,810.103075
-19.258732,35,810.261651
-18.172934,36,810.294565
-28.673892,40,810.458021
-14.472348,34,810.488939
-22.308026,45,810.528386
-25.588009,44,810.696914
-31.284212,46,810.738802
-16.063823,36,810.90037
-28.318289,37,810.93431
-22.443332,37,810.96819
-26.837783,45,811.136755
-3.979058,33,811.168656
-17.895072,38,811.207578
-15.215814,38,811.380092
-5.964347,36,811.411008
-21.86121,33,811.563522
-34.335068,44,811.602418
-16.700129,51,811.647748
-7.091136,37,812.269559
-19.263219,40,812.307458
-20.571723,39,812.468058
-23.045679,33,812.49797
-9.512576,34,812.528867
-9.821342,38,812.694425
-18.466836,44,812.733321
-13.842972,38,812.892421
-20.621997,40,812.928326
-26.271721,47,812.969267
-10.918162,34,813.124844
-15.355662,36,813.15676
-18.822475,38,813.19366
-17.578457,39,813.357998
-19.676277,39,813.392878
-19.741403,36,813.557663
-23.887081,43,813.595585
-2.922872,35,813.627477
-23.591459,43,813.795029
-3.27944,35,813.828964
-7.079906,38,813.989511
-5.899654,32,814.018434
-6.741758,43,814.058351
-26.497439,42,814.227876
-24.890279,40,814.26378
-21.811788,41,814.432862
-23.329395,42,814.469741
-21.213016,35,814.501655
-14.890468,31,814.659235
-18.823514,31,814.688158
-22.472358,48,814.731043
-24.501636,37,814.893311
-16.061105,52,814.939198
-22.433361,39,815.102751
-30.10961,38,815.135692
-19.794624,39,815.16958
-18.244605,35,815.328158
-19.267802,41,815.364081
-18.522192,61,815.552551
-21.37426,34,815.583469
-26.247509,45,815.754518
-5.786529,42,815.789448
-17.465112,33,815.81838
-9.418975,33,815.978942
-19.568138,31,816.00685
-22.95257,41,816.043751
-24.005671,48,816.213902
-23.064568,44,816.252797
-10.043001,40,816.416388
-19.964342,47,816.461242
-11.299828,43,817.08215
-5.523306,35,817.115061
-20.635563,39,817.153958
-15.687113,35,817.324065
-9.295538,31,817.351964
-24.943313,34,817.382882
-21.407931,38,817.552434
-8.075561,40,817.587982
-13.59354,33,817.616929
-25.022372,38,817.781991
-20.59293,33,817.81094
-23.185136,37,817.974023
-7.088362,32,818.003908
-14.363176,39,818.040809
-16.753091,43,818.212352
-14.546942,43,818.249253
-19.613372,38,818.410822
-16.849771,32,818.437774
-23.007541,39,818.473655
-24.481363,44,818.643685
-7.754754,43,818.681587
-19.357299,31,818.710537
-24.148114,36,818.872111
-14.516479,32,818.901002
-27.157479,43,819.062454
-18.93787,38,819.094934
-22.233468,36,819.129814
-14.642168,38,819.291926
-17.286615,42,819.328827
-18.989092,41,819.365729
-8.819752,34,819.521696
-16.111545,38,819.553598
-11.570103,33,819.713172
-11.180051,31,819.740126
-14.045805,36,819.775007
-21.473241,48,819.943565
-21.986734,33,819.972507
-16.839622,42,820.009381
-12.191181,48,820.179928
-20.296934,37,820.213837
-25.965363,42,820.377853
-27.359987,35,820.408751
-4.533868,38,820.442661
-20.536388,46,820.610214
-13.648104,33,820.639137
-6.278102,32,820.804421
-18.249239,34,820.834348
-23.919642,40,820.869247
-14.254639,39,821.028846
-34.045061,41,821.064725
-2.139608,34,821.095644
-13.616787,48,821.271175
-21.77705,38,821.306081
-24.156288,35,821.919422
-16.828084,41,821.960277
-16.631144,36,821.993188
-24.286491,40,822.153227
-24.862868,30,822.181125
-10.816351,32,822.210048
-32.001711,42,822.376603
-21.149115,30,822.401545
-23.159386,40,822.566098
-21.719488,35,822.597043
-21.390981,37,822.630956
-33.61059,41,822.799476
-21.298757,34,822.832387
-28.381776,38,822.8653
-15.65164,33,823.023387
-21.97731,39,823.056714
-12.132623,36,823.086605
-34.200626,45,823.259145
-22.981312,46,823.30203
-15.533607,32,823.464315
-24.942633,33,823.495233
-7.748321,40,823.530139
-2.904416,33,823.684453
-28.250697,40,823.721322
-29.53661,42,823.885908
-28.691971,48,823.927769
-19.682562,44,823.966666
-5.746644,44,824.130253
-20.494646,46,824.169125
-5.311897,36,824.326713
-18.030095,31,824.354631
-26.878653,45,824.394524
-24.092763,40,824.558502
-17.097786,31,824.586428
-12.248675,39,824.750018
-11.093354,37,824.781906
-13.311016,43,824.817837
-22.571525,37,824.982207
-27.909858,53,825.028082
-27.440187,46,825.197649
-12.359784,34,825.228572
-20.654915,33,825.258463
-20.151875,34,825.412076
-23.294214,38,825.44696
-6.470616,32,825.478875
-13.716987,38,825.643467
-20.856598,36,825.675351
-13.054645,38,825.826948
-15.897564,41,825.863871
-13.333267,36,825.894766
-32.242635,41,826.076281
-26.178106,39,826.111187
-15.949353,35,826.732965
-20.384313,39,826.771861
0.057783,25,826.795827
-2.060878,33,826.829731
-18.284715,32,826.989305
-20.182312,41,827.026183
-6.206539,35,827.201715
-27.919078,37,827.234627
-22.374107,41,827.272525
-23.343862,39,827.434095
-20.856044,38,827.469002
-24.578051,38,827.501914
-26.218454,33,827.661488
-33.946538,40,827.697392
-9.927053,40,827.859211
-9.394608,33,827.89111
-20.342714,40,827.927007
-29.420672,37,828.086578
-22.737341,31,828.116499
-18.689323,34,828.148427
-26.893045,43,828.318987
-24.914537,46,828.35985
-18.737038,35,828.517456
-7.759807,38,828.550375
-27.498919,41,828.587243
-20.250196,37,828.750807
-12.777558,42,828.789738
-24.499659,31,828.81769
-24.564864,36,828.978234
-5.425441,35,829.009151
-6.236733,48,829.177924
-38.218997,50,829.22377
-24.132262,33,829.384372
-10.024327,41,829.422272
-8.621034,40,829.458176
-21.930444,38,829.616753
-19.686765,34,829.646704
-12.098151,31,829.675596
-21.413163,36,829.840156
-11.3112,34,829.87009
-13.160502,35,829.901991
-14.414989,45,830.075528
-28.132477,47,830.118414
-14.323544,38,830.286476
-9.446368,37,830.319388
-26.478765,39,830.355296
-2.964375,35,830.511602
-8.01999,36,830.543508
-5.843645,35,830.702302
-18.40424,34,830.731226
-15.754407,42,830.769138
-23.357067,53,830.944656
-15.33455,35,830.975574
-21.580428,30,831.0035
-11.95085,41,831.624507
-17.666321,34,831.655425
-23.822731,38,831.81833
-22.675664,46,831.861223
-19.121551,34,831.891135
-28.094597,46,832.056716
-17.246152,38,832.089606
-2.36869,35,832.249207
-7.71912,32,832.277112
-22.403646,33,832.306039
-3.53505,37,832.469592
-13.246807,46,832.512477
-22.145427,39,832.547385
-8.221872,48,832.716986
-17.78729,34,832.746883
-25.331125,38,832.912441
-8.083487,31,832.941364
-19.61158,37,832.974276
-12.398797,39,833.13449
-16.893628,47,833.174383
-16.268897,37,833.334955
-15.604344,37,833.367897
-19.776059,34,833.400793
-22.367352,44,833.572322
-12.335089,40,833.608226
-12.92838,36,833.641144
-18.612634,31,833.794729
-4.37257,34,833.825647
-19.216518,36,833.857561
-5.862756,42,834.023448
-6.287507,31,834.050352
-17.808176,37,834.21392
-2.256175,35,834.245857
-16.932278,37,834.279744
-27.187888,47,834.447855
-19.001735,44,834.489742
-28.245646,40,834.652145
-21.77334,43,834.690044
-20.199731,33,834.718967
-18.225465,35,834.879565
-18.131204,37,834.914477
-11.98791,36,834.951346
-6.496451,29,835.101945
-25.323503,36,835.132862
-14.673679,35,835.161785
-9.594844,36,835.319365
-15.230915,32,835.349285
-6.942706,29,835.376213
-14.189803,40,835.544239
-20.294937,37,835.577151
-31.107562,49,835.74969
-32.338199,48,835.790581
-31.99184,39,836.414196
-7.860138,36,836.44809
-16.848249,40,836.483994
-17.299171,37,836.653542
-27.186662,40,836.699419
-21.670415,32,836.733329
-14.002465,43,836.902876
-14.782348,34,836.932797
-15.031537,35,837.085389
-23.227077,42,837.124295
-5.144853,35,837.157199
-19.08227,32,837.309328
-18.486946,35,837.339756
-23.076293,53,837.386631
-21.81734,44,837.552217
-34.680738,47,837.594127
-8.120867,39,837.757645
-10.089754,38,837.790591
-27.795387,42,837.959164
-16.89866,31,837.986093
-10.268815,33,838.016013
-21.578729,41,838.182568
-11.838296,38,838.217474
-26.230682,36,838.249389
-11.419708,33,838.408964
-18.217941,37,838.442874
-19.491519,32,838.47282
-17.546606,31,838.626407
-26.555713,49,838.670297
-30.647017,42,838.838816
-20.771672,35,838.869743
-23.796053,35,838.90165
-9.165585,35,839.061246
-22.587601,39,839.097129
-15.111598,45,839.268954
-8.588118,42,839.306842
-22.076028,38,839.341481
-9.888156,45,839.51001
-14.232464,40,839.543919
-21.26207,35,839.702521
-20.400526,35,839.734411
-20.62671,41,839.771312
-26.635964,49,839.949836
-10.321602,37,839.982748
-18.102585,40,840.146312
-13.716752,36,840.177229
-10.878237,30,840.20316
-16.865175,33,840.359252
-31.841006,45,840.397151
-21.137428,34,840.426073
-11.827315,37,840.586093
-16.859151,40,840.61998
-25.45828,37,840.652431
-21.891426,37,841.29069
-21.120988,36,841.326596
-20.293916,41,841.498137
-25.50721,31,841.526062
-33.845433,42,841.563962
-19.41752,44,841.743483
-14.919733,45,841.783377
-15.042605,37,841.945943
-29.579783,41,841.981311
-5.793515,38,842.016204
-8.186864,36,842.18675
-5.719862,33,842.217668
-22.649743,35,842.247587
-23.048928,36,842.405469
-20.299734,34,842.437385
-18.997564,45,842.601945
-8.228042,35,842.634858
-19.779769,36,842.668768
-15.324868,45,842.836346
-13.8452,39,842.872224
-9.225717,40,843.03878
-16.136275,34,843.068713
-29.670799,37,843.103611
-22.188525,32,843.26019
-22.733964,40,843.297092
-20.559889,33,843.327019
-30.075858,40,843.494569
-26.352217,37,843.531472
-21.386958,41,843.567374
-18.701566,35,843.729108
-16.166887,35,843.761993
-25.137599,35,843.921568
-21.890079,34,843.951488
-27.795467,36,843.982406
-9.944868,39,844.147992
-13.794249,32,844.176887
-26.227621,41,844.214792
-22.619562,37,844.376374
-21.462111,49,844.418242
-30.203307,45,844.592778
-22.963305,35,844.62314
-15.963485,37,844.659045
-17.443247,31,844.817627
-24.857191,38,844.85353
-19.823905,41,844.889447
-17.501324,47,845.051224
-23.779856,37,845.08314
-22.961533,40,845.237727
-22.595777,36,845.267647
-18.975575,33,845.297567
-4.984428,31,845.442181
-15.678971,32,845.470138
-20.354614,35,845.501056
-20.303636,33,846.12362
-16.087497,32,846.155536
-16.042139,34,846.185455
-13.043253,34,846.344371
-16.297348,31,846.374291
-6.550127,32,846.406236
-9.497822,36,846.565807
-3.635699,34,846.594703
-20.211783,35,846.624624
-12.925451,41,846.795168
-3.457432,32,846.82808
-6.170695,31,846.858001
-13.550678,37,847.01558
-34.814611,46,847.055473
-12.98344,48,847.228012
-22.384174,39,847.263918
-6.029393,35,847.294835
-24.684372,36,847.457412
-27.935539,38,847.491311
-14.130467,33,847.650271
-29.13801,43,847.689139
-16.37706,40,847.728037
-18.628943,40,847.886612
-21.636919,37,847.918529
-11.595328,33,847.948447
-12.54856,32,848.103035
-22.275515,36,848.135947
-26.214769,43,848.303502
-26.710737,41,848.341401
-12.180118,36,848.375309
-2.927038,35,848.533886
-15.992468,40,848.569816
-28.084352,36,848.601737
-23.410186,42,848.767289
-33.642619,43,848.806186
-15.740843,35,848.966084
-23.461806,39,849.001964
-25.222902,51,849.174504
-4.891692,37,849.246313
-19.170881,37,849.285208
-18.898915,34,849.428852
-2.495441,32,849.457754
-25.851187,38,849.494649
-3.412364,36,849.684144
-6.555005,36,849.71606
-24.518778,36,849.747975
-15.237148,45,849.910101
-4.248956,34,849.942016
-20.184627,38,850.10159
-3.707068,33,850.129544
-17.64166,31,850.156223
-3.134122,37,850.316303
-14.405373,40,850.351211
-18.240092,38,850.383152
-19.793838,35,851.023272
-18.274464,31,851.053218
-13.533462,37,851.089096
-25.589391,44,851.269175
-21.121312,39,851.305096
-12.165348,34,851.469344
-16.605751,39,851.503255
-20.328427,42,851.541153
-20.630048,34,851.698733
-22.802259,41,851.736631
-21.774279,33,851.766552
-29.914369,50,851.942084
-16.964999,39,851.979993
-16.205781,35,852.139068
-16.577553,39,852.174978
-27.141683,44,852.340031
-9.320392,34,852.369982
-19.687779,32,852.399871
-19.592918,32,852.557808
-17.132048,30,852.584747
-30.790915,40,852.619643
-23.084258,29,852.775293
-19.073593,43,852.812194
-17.512304,41,852.847525
-14.49681,41,853.009192
-25.536623,36,853.043243
-18.815498,36,853.075157
-15.990101,36,853.238501
-20.520816,39,853.272411
-12.950289,34,853.432656
-18.738131,36,853.467562
-27.519614,42,853.504488
-9.334399,36,853.660062
-22.107679,32,853.688972
-12.684688,33,853.722881
-15.991992,44,853.887475
-17.618162,36,853.920355
-9.02411,39,854.081923
-14.039368,34,854.111844
-19.135227,36,854.142761
-19.422493,34,854.305327
-23.86908,30,854.331647
-29.419311,47,854.373534
-23.976108,40,854.536101
-28.309898,41,854.573002
-16.411597,46,854.740499
-17.407683,35,854.770419
-7.056936,44,854.81134
